acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge
1 IPC 1860,"62, GALI No.6, AMBEDKAR VIHAR, JOHRIPUR",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173016170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170019,4,2017-01-14,KARAWAL NAGAR,12:00,188,10:45,10:45,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO.A-365, GALI No.20, PH-10 SHIV VIHAR, KARAWAL NAGAR DELHI",2017-01-08,2017-01-08,Sunday,NORTH EAST,8173016170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170023,6,2017-01-15,KARAWAL NAGAR,19:20,363,16:00,16:00,Kidnapping,Kidnapping
1 IPC 1860,"KP COMPLEX NEAR NDPL OFFICE 35 ETFIeI, PITAM PURA DELHI",2017-01-03,2017-01-03,Tuesday,NORTH WEST,8172049170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170004,4,2017-01-03,MAURYA ENCLAVE,13:15,283,12:30,12:30,obstruction by a person,obstruction by a person
1 IPC 1860,"NP-158 PITAM PURA, gab—Fr 35 m mam ﬁwﬁ",2017-01-04,2017-01-04,Wednesday,NORTH WEST,8172049170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170005,6,2017-01-04,MAURYA ENCLAVE,18:15,283,17:15,17:15,obstruction by a person,obstruction by a person
1 DELHI MUNICIPAL CORPORATION A,"Distance from P.S (am i} gﬁ sh? Eran): NORTH-WEST, 1.0 KM(5) Beat No(EﬁE arr.) : 817204902",,,,NORTH WEST,8172049170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170014,,,MAURYA ENCLAVE,,332/343/344/461/4,,,false property acquisuition-hurting public servant,false property acquisuition-hurting public servant
1 IPC 1860,BU BLOCK SFS FLAT ﬁz$mﬁaﬁaﬁa PITAM PURA DELHI,2017-01-13,2017-01-13,Friday,NORTH WEST,8172049170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170019,6,2017-01-13,MAURYA ENCLAVE,18:05,356/379/34,18:00,18:00,Snatching-Theft,Snatching
1 DELHI MUNICIPAL CORPORATION A,"Distance from P.S (am i} g8 sh? Eran): WEST, 1.0 KM(S) Beat No(EﬁE arr.) : 817204902",,,,NORTH WEST,8172049170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170022,,,MAURYA ENCLAVE,,332/343/344/461/4,,,false property acquisuition-hurting public servant,false property acquisuition-hurting public servant
1 IPC 1860,"OUTER RING ROAD SANTOM HOSPITAL, 35 ETFlﬁ",2017-01-16,2017-01-16,Monday,NORTH WEST,8172049170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170024,1,2017-01-16,MAURYA ENCLAVE,00:58,392/397/34,00:20,00:20,Robbery,Robbery
1 IPC 1860,"NEAR POLICE BOOTH, DISTT. PARK CITY PARK HOTEL, % ETFﬁ an?” ﬁg PITAM PURA",2017-01-16,2017-01-16,Monday,NORTH WEST,8172049170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170025,7,2017-01-16,MAURYA ENCLAVE,21:35,392,20:30,20:30,Robbery,Robbery
1 IPC 1860,"Wﬁﬁﬁﬁﬁlgﬁr, G AND JU BLOCK, PITAM PURA DELHI",2017-01-16,2017-01-16,Monday,NORTH WEST,8172049170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170026,8,2017-01-16,MAURYA ENCLAVE,23:05,323/341/34,23:00,23:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 DELHI MUNICIPAL CORPORATION A,"Distance from P.S (am i} g8 sh? Eran): EAST, 0.8 KM(5) Beat No(EﬁE arr.) : 817204901",,,,NORTH WEST,8172049170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172049170030,,,MAURYA ENCLAVE,,332/343/344/461/4,,,false property acquisuition-hurting public servant,false property acquisuition-hurting public servant
1 IPC 1860,"GALI No.1, C-BLOCK, MUKUNDPUR-I, DELHI",2017-01-02,2017-01-02,Monday,NORTH WEST,8172008170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172008170004,8,2017-01-03,BHALSWA DAIRY,16:45,363,22:30,22:30,Kidnapping,Kidnapping
1 IPC 1860,"GALI No.7, JANTA VIHAR, MUKUNDPUR-PART-I DELHI",2017-01-06,2017-01-06,Friday,NORTH WEST,8172008170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172008170010,4,2017-01-06,BHALSWA DAIRY,16:05,323/341/506/34,10:15,10:15,Causing hurt-Criminal intimidation-wrong restraint,Causing hurt-Criminal intimidation-wrong restraint
1 IPC 1860,"PLOT NO.152A, GALI No.8, SWAROOP NAGAR EXT, DELHI",2016-10-03,2016-10-03,Monday,NORTH WEST,8172008170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172008170021,6,2017-01-13,BHALSWA DAIRY,17:30,407/506,16:00,16:00,Criminal intimidation,Criminal intimidation
1 IPC 1860,"H.NO.708, GALI No.11, D-BLOCK MUKUNDPUR, PART-I DELHI",2017-01-13,2017-01-13,Friday,NORTH WEST,8172008170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172008170022,6,2017-01-13,BHALSWA DAIRY,18:50,188,17:45,17:45,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO.D-15, GALI No.2, SHARDANAND COLONY, BHALSWA DAIRY, DELHI",2017-01-13,2017-01-13,Friday,NORTH WEST,8172008170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172008170024,7,2017-01-13,BHALSWA DAIRY,21:10,188,19:30,19:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"GALI No.5, C-BLOCK JANTA VIHAR, MUKUNDPUR PART-II DELHI",2017-01-13,2017-01-13,Friday,NORTH WEST,8172008170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172008170030,3,2017-01-15,BHALSWA DAIRY,16:25,363,08:00,08:00,Kidnapping,Kidnapping
1 IPC 1860,"gm aha; NEAR FLYOVER mama G.T ROAD, W 33",2017-01-02,2017-01-02,Monday,NORTH WEST,8172051170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170002,3,2017-01-02,MAHENDRA PARK,10:40,279/337,08:30,08:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): SOUTH-EAST, 1.5 KM(S) Beat N0(Eﬁ?: arr.) : 817205103",,,,NORTH WEST,8172051170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170014,,,MAHENDRA PARK,,376/506,,,Criminal intimidation-Rape,Rape
1 IPC 1860,"BY PASS FLYOVER tn ﬁfguﬁ mar anﬁ mﬁ ER, ﬁwﬁ",2017-01-21,2017-01-21,Saturday,NORTH WEST,8172051170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170016,2,2017-01-21,MAHENDRA PARK,06:20,279/304A,04:15,04:15,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"SHOP NO. 0-60, NS MANDI 35 mm 11?, am?“",2017-01-21,2017-01-21,Saturday,NORTH WEST,8172051170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170017,1,2017-01-21,MAHENDRA PARK,19:30,279/337,00:30,00:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"TEMPO STAND $5 mama ma, saw znﬁs 11am",2017-01-22,2017-01-22,Sunday,NORTH WEST,8172051170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170020,5,2017-01-22,MAHENDRA PARK,16:45,356/379/411,14:30,14:30,Snatching-Theft,Snatching
1 IPC 1860,Wmﬁﬁﬁﬁﬁmmmgaﬁmmcaamﬁﬁﬁl,2017-01-26,2017-01-26,Thursday,NORTH WEST,8172051170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170024,7,2017-01-26,MAHENDRA PARK,23:50,392/397/34,21:30,21:30,Robbery,Robbery
1 IPC 1860,"naﬁ :[0 3 am EhaFn sen—5' maﬁa—s: Hm: :ITR, MAHENDRA PARK, DELHI",2016-10-25,2016-10-25,Tuesday,NORTH WEST,8172051170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172051170030,7,2017-02-02,MAHENDRA PARK,23:25,325,20:30,20:30,grievous hurt,grievous hurt
1 IPC 1860,"KH.NO.1030, GALI No.7, A-BLOCK, KADIVIHAR DELHI",2017-01-08,2017-01-08,Sunday,NORTH WEST,8172036170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170006,7,2017-01-09,SWAROOP NAGAR,06:00,308/34,21:00,21:00,culpable homicide,culpable homicide
1 IPC 1860,mammawh,2017-01-11,2017-01-11,Wednesday,NORTH WEST,8172036170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170010,4,2017-01-11,SWAROOP NAGAR,15:25,363,12:00,12:00,Kidnapping,Kidnapping
1 IPC 1860,"NEAR GALI No.16, MAIN BURARI ROAD",2017-01-14,2017-01-14,Saturday,NORTH WEST,8172036170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170014,8,2017-01-15,SWAROOP NAGAR,01:30,279/337,22:00,22:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"naﬁ :[0 3 % um any B1311, LP. COLONY, DELHI",2017-01-16,2017-01-16,Monday,NORTH WEST,8172036170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170016,7,2017-01-16,SWAROOP NAGAR,21:30,323/341/34,19:00,19:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,El'liﬁﬁmﬁﬁﬁ'igﬁmﬁﬁo 1 Wzmﬁﬁrﬁ,2017-01-25,2017-01-25,Wednesday,NORTH WEST,8172036170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170021,5,2017-01-25,SWAROOP NAGAR,17:20,395,14:30,14:30,Robbery,Robbery
1 IPC 1860,"GALI NO. 12 SWAROOP NAGAR,, W Em aha? TﬁETFr",2017-02-01,2017-02-01,Wednesday,NORTH WEST,8172036170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170026,4,2017-02-01,SWAROOP NAGAR,19:32,363,11:00,11:00,Kidnapping,Kidnapping
1 IPC 1860,"GALI No.2, SWAROOP NAGAR, DELHI",2017-02-02,2017-02-02,Thursday,NORTH WEST,8172036170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170027,2,2017-02-02,SWAROOP NAGAR,07:40,356/379/34,04:45,04:45,Snatching-Theft,Snatching
1 IPC 1860,"KH.NO.359, GALI No.3, KHADDA COLONY, SWAROOP NAGAR",2017-02-02,2017-02-02,Thursday,NORTH WEST,8172036170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170028,2,2017-02-02,SWAROOP NAGAR,10:30,452/341/323/506/3,06:00,06:00,Causing hurt-Criminal intimidation-house-trespass-wrong restraint,house-trespass
1 IPC 1860,"KH.NO.9/9, D-BLOCK, GALI No.12, SWAROOP NAGAR",2017-02-05,2017-02-05,Sunday,NORTH WEST,8172036170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170029,6,2017-02-05,SWAROOP NAGAR,22:05,380/511,18:00,18:00,Theft-offences punishable,Theft
1 IPC 1860,"H.NO .K-394, GALI No.5, may ﬁsh—r11, Form :ITR, ﬁ—aﬁa",2017-02-06,2017-02-06,Monday,NORTH WEST,8172036170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170030,2,2017-02-06,SWAROOP NAGAR,10:45,363,04:30,04:30,Kidnapping,Kidnapping
1 IPC 1860,mnﬁianﬁﬁnﬁﬁgmﬁﬁﬁo Laﬁﬁgaﬁwﬁ,2017-02-06,2017-02-06,Monday,NORTH WEST,8172036170031.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172036170031,3,2017-02-06,SWAROOP NAGAR,13:20,323/341/34,07:00,07:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"Wmah'ef D BLOCK MCD SCHOOL 35%, JAHANGIR PURI DELHI",2017-01-03,2017-01-03,Tuesday,NORTH WEST,8172014170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170005,6,2017-01-03,JAHANGIR PURI,19:35,356/379/34,18:30,18:30,Snatching-Theft,Snatching
1 IPC 1860,"11TH ENG""? ﬁg HE.“ H-2 BLK TOILET, JAHANGIR PURI DELHI",2017-01-07,2017-01-07,Saturday,NORTH WEST,8172014170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170007,6,2017-01-07,JAHANGIR PURI,21:03,356/379,18:30,18:30,Snatching-Theft,Snatching
1 IPC 1860,"11TH Wag H BLOCK HEW STD SHOP GALI, JH PURI DELHI",2017-01-07,2017-01-07,Saturday,NORTH WEST,8172014170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170008,7,2017-01-07,JAHANGIR PURI,21:15,392/34,19:30,19:30,Robbery,Robbery
1 IPC 1860,"OUTER RING ROAD BUS STOP, JH PURI ﬁaﬁa WW, FLYOVER 2%} EITCﬁGl'IﬁE'Q",2017-01-08,2017-01-08,Sunday,NORTH WEST,8172014170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170009,7,2017-01-08,JAHANGIR PURI,22:06,279/337,21:52,21:52,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,Wmaﬁmaaﬁgqgmﬁﬁiﬁﬁ%m€mﬁmﬁ§qmqﬁﬁﬁﬁ,2017-01-09,2017-01-09,Monday,NORTH WEST,8172014170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170012,7,2017-01-09,JAHANGIR PURI,21:15,279/337,19:20,19:20,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"B-BLOCK, 1900 EITt—vﬁ Tlﬁﬁ, JAHANGIR PURI DELHI",2017-01-10,2017-01-10,Tuesday,NORTH WEST,8172014170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170015,7,2017-01-10,JAHANGIR PURI,21:40,392/34,20:30,20:30,Robbery,Robbery
1 IPC 1860,"mﬁn‘ ire: WWI—3E mas maﬁa; tn, JAHANGIR PURI DELHI",2017-01-19,2017-01-19,Thursday,NORTH WEST,8172014170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170026,5,2017-01-19,JAHANGIR PURI,17:40,279/337,15:10,15:10,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"OUTER RING ROAD MUKUNDPUR FLYOVER 25 50 mm, guaeﬁratcﬁﬁ anﬁgfr",2017-01-24,2017-01-24,Tuesday,NORTH WEST,8172014170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172014170029,2,2017-01-24,JAHANGIR PURI,05:50,279/304A,05:50,05:50,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"l-B, BRAUTY PARLOUR, TAGORE PARK EXTENSION DELHI, DELHI",2017-01-02,2017-01-02,Monday,NORTH WEST,8172030170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170007,7,2017-01-03,MUKHERJEE NAGAR,20:00,354/354(B)/323/34,21:10,21:10,Causing hurt-Women abuse-sexual harrasement,sexual harrasement
1 IPC 1860,"BURARI ROAD SADANA TANT, 35 Euler, DELHI",2017-01-03,2017-01-03,Tuesday,NORTH WEST,8172030170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170008,7,2017-01-03,MUKHERJEE NAGAR,20:50,283,20:00,20:00,obstruction by a person,obstruction by a person
1 IPC 1860,"BEAUTY PARLOUR PRINCE ROAD, l-B TAGORE PARK EXT., DELHI",2017-01-02,2017-01-02,Monday,NORTH WEST,8172030170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170009,7,2017-01-03,MUKHERJEE NAGAR,21:30,342/323/509/34,21:30,21:30,Causing hurt-sexual harrasement-wrongful confinement,sexual harrasement
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 817203009",,,,NORTH WEST,8172030170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170010,,,MUKHERJEE NAGAR,,328/376/377/354/3,,,Rape-Unnatural offence-sexual harrasement,Rape
1 IPC 1860,"LOHARO Kl JHUGGI, NO 27 BURARI ROAD, INFRONT OF DHAKKA VILLAGE, DELHI",2017-01-04,2017-01-04,Wednesday,NORTH WEST,8172030170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170011,2,2017-01-04,MUKHERJEE NAGAR,07:30,279/337,05:00,05:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"gab-Fr :r. 2 ﬁrm mﬁra, DELHI",2017-01-04,2017-01-04,Wednesday,NORTH WEST,8172030170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170013,7,2017-01-04,MUKHERJEE NAGAR,21:30,283,20:20,20:20,obstruction by a person,obstruction by a person
1 IPC 1860,"POLO ROAD Warn 243,25 @3111: Tea, DELHI",2017-01-11,2017-01-11,Wednesday,NORTH WEST,8172030170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172030170029,6,2017-01-11,MUKHERJEE NAGAR,19:30,283,18:30,18:30,obstruction by a person,obstruction by a person
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 817200703",,,,NORTH WEST,8172007170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172007170003,,,BHARAT NAGAR,,451/354,02/01/2017,02/01/2017,house-trespass-sexual harrasement,sexual harrasement
1 IPC 1860,"J-lll/37, J.J. COLONY, W/PUR, DELHI",2017-01-06,2017-01-06,Friday,NORTH WEST,8172007170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172007170012,4,2017-01-06,BHARAT NAGAR,14:15,354(B)/451/500150‘,10:20,11:00,Women abuse-house-trespass,house-trespass
1 IPC 1860,"D-1 AUTOENGINEER PLOT No.1, IST FLOOR, WPIA, DELHI",2017-01-02,2017-01-03,INTERVENING DAY,NORTH WEST,8172006170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172006170007,,2017-01-03,ASHOK VIHAR,13:00,457/380,18:30,10:30,Theft-house-trespass,Theft
1 IPC 1860,"MAIN ROAD IN FRONT OF B-1/11, ASHOK VIHAR PH-Il, DELHI",2017-01-04,2017-01-04,Wednesday,NORTH WEST,8172006170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172006170011,6,2017-01-04,ASHOK VIHAR,17:45,420/34,16:00,16:00,cheating,cheating
1 IPC 1860,"H.NO. N-126/1 18 JHUGGI WAZIRPUR VILLAGE, ASHOK VIHAR PH-l, DELHI",2017-01-06,2017-01-06,Friday,NORTH WEST,8172006170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172006170016,6,2017-01-07,ASHOK VIHAR,11:20,363,17:00,17:00,Kidnapping,Kidnapping
1 IPC 1860,NDPLm%mﬁéﬁmwﬁﬁaﬁéﬂaﬁ%mauﬁLmﬁmm mﬁtnﬁ‘gnﬁmZWBAﬁwﬁ,2017-01-16,2017-01-16,Monday,NORTH WEST,8172006170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172006170024,4,2017-01-16,ASHOK VIHAR,12:30,283,11:30,11:30,obstruction by a person,obstruction by a person
1 IPC 1860,"ON ROAD FOOTPATH NEAR GATE No.1, BA BLOCK, ASHOK VIHAR PH-I, DELHI",2017-01-16,2017-01-16,Monday,NORTH WEST,8172006170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172006170026,7,2017-01-16,ASHOK VIHAR,20:00,283,19:20,19:20,obstruction by a person,obstruction by a person
1 IPC 1860,"AZADPUR BUS STAND, Er MODEL TOWN III eﬁ’r RED LIGHT % Eﬁa ﬁn ﬁg, 6% urea tn 311W ﬁr M TOWN eﬁr am a

A—r—m-n—u-Q-n—p nr—I Ill",2017-01-06,2017-01-06,Friday,NORTH WEST,8172017170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172017170006,8,2017-01-06,MODEL TOWN,22:18,392/34,22:05,22:05,Robbery,Robbery
1 IPC 1860,"H NO F. 13/6, MODEL TOWN M 35m, mﬁm",2017-01-06,2017-01-07,INTERVENING DAY,NORTH WEST,8172017170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172017170007,,2017-01-07,MODEL TOWN,12:07,379/511,23:00,04:30,Theft-offences punishable,Theft
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): , 02 KM(S) Beat N0(Eﬁ?: arr.) : 817203502",,,,NORTH WEST,8172035170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172035170003,,,SHALIMAR BAGH,,376/506,,,Criminal intimidation-Rape,Rape
1 IPC 1860,"RING ROAD, ELEVATED ROAD, PREM BADI PULL ﬁwﬁlﬁmﬁ FIE—7r, SHALIMAR BAGH DELHI",2017-01-04,2017-01-04,Wednesday,NORTH WEST,8172035170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172035170006,1,2017-01-04,SHALIMAR BAGH,10:15,279/337/338,01:35,01:35,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"SHEED UDHAM SINGH MARG NEAR KESHAV BHAWAN, OPPOSITE PRABHU DAYAL PUBLIC SCHOOL,

ﬁIIAI IIﬂAl-‘I I'IAI'NII",2017-01-04,2017-01-04,Wednesday,NORTH WEST,8172035170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172035170009,6,2017-01-05,SHALIMAR BAGH,18:00,279/337,18:40,18:40,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): , 01 KM(S) Beat N0(Eﬁ?: arr.) : 817203504",,,,NORTH WEST,8172035170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172035170029,,,SHALIMAR BAGH,,354/354(A),25/01/2017,25/01/2017,sexual harrasement,sexual harrasement
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 817200303",,,,NORTH WEST,8172003170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172003170025,,,ADARSH NAGAR,,354/308,16/01/2017,16/01/2017,culpable homicide-sexual harrasement,sexual harrasement
1 IPC 1860,"LALU BHAI GURUDWARA SHAKTI VIHAR, PITAM PURA DELHI % ETFIef",2017-01-08,2017-01-08,Sunday,NORTH WEST,8172050170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172050170004,6,2017-01-08,RANI BAGH,19:40,356/379/34,18:12,18:12,Snatching-Theft,Snatching
1 IPC 1860,WNWQWMETRO STATIONEﬁWﬂEﬁﬁgﬁ’iu‘Iﬁﬁm,2017-01-11,2017-01-11,Wednesday,NORTH WEST,8172050170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172050170005,5,2017-01-11,RANI BAGH,14:42,356/379/34,13:45,13:45,Snatching-Theft,Snatching
1 IPC 1860,"FRUIT MARKET ﬁmﬁ ﬁg, PITAMPURA VILLAGE DELHI-34",2017-01-19,2017-01-19,Thursday,NORTH WEST,8172050170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172050170012,5,2017-01-19,RANI BAGH,16:10,392/34,14:55,14:55,Robbery,Robbery
1 IPC 1860,"EEHERI Emma 317nm ma are—orcﬁ 133R ﬁa—aﬁ, RANI BAGH DELHI",2017-01-25,2017-01-25,Wednesday,NORTH WEST,8172050170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172050170016,4,2017-01-25,RANI BAGH,22:45,363,11:30,11:30,Kidnapping,Kidnapping
1 IPC 1860,"IN FRONT OF D-790, NEAR GATE No.1, D BLOCK, SARASWATI VIHAR DELHI",2017-02-01,2017-02-01,Wednesday,NORTH WEST,8172050170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172050170023,5,2017-02-01,RANI BAGH,15:50,356/379/34,14:15,14:15,Snatching-Theft,Snatching
1 DELHI MUNICIPAL CORPORATION A,"PLOT No.21, KHASRA NO. 329, VILLAGE PITAMPURA DELHI-34",,,,NORTH WEST,8172050170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172050170026,,2017-02-03,RANI BAGH,16:30,466A/332/461,,,false property acquisuition-hurting public servant,false property acquisuition-hurting public servant
1 IPC 1860,"(@2131 em 9351?): WRITTEN

_ II-I—I—r'l-I-trrTr \.",,,)TECTION OF CHILE,NORTH WEST,8172047170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172047170014,,,SUBHASH PLACE,,366(A)/370/376,,,Rape,Rape
1 IPC 1860,"HTc: J-BLOCK,1§lT-IT, 2W ﬁwﬁ",2017-01-25,2017-01-25,Wednesday,NORTH WEST,8172047170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8172047170028,7,2017-01-26,SUBHASH PLACE,09:10,356/379/34,21:00,21:00,Snatching-Theft,Snatching
1 IPC 1860,"OUTSIDE JHUGGI NO.S— 152/426/2, ROAD No.3 ANDREWS GANJ, NEW DELHI",2017-01-14,2017-01-14,Saturday,SOUTH DELHI,8167010170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167010170009,4,2017-02-14,DEFENCE COLONY,21:25,325/506/34,12:00,12:00,Criminal intimidation-grievous hurt,Others
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 816701212",,,,SOUTH DELHI,8167012170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167012170011,,,FATEHPUR BERI,,506,,,Criminal intimidation,Criminal intimidation
1 IPC 1860,"Cl6/5/2:2, SECTOR 4, CBD BELAPUR, PS BELAPUR, NAVI MUMBAI",2015-11-25,2015-11-25,Wednesday,SOUTH DELHI,8167012170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167012170025,1,2017-01-16,FATEHPUR BERI,16:40,498A/406/34,00:00,00:00,Criminal breach of trust-domestic abuse,domestic abuse
1 IPC 1860,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816702810,,,,SOUTH DELHI,8167028170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167028170029,,,LODI COLONY,,279,13/03/2017,13/03/2017,Rash driving,Rash driving
